human.gene.stable.ID	human.gene.name	pig.gene.stable.ID	pig.gene.name	Last common ancestor with Pig
ENSG00000132825	PPP1R3D	ENSSSCG00000007530	PPP1R3D	Boreoeutheria
ENSG00000235194	PPP1R3E	ENSSSCG00000057418	PPP1R3E	Boreoeutheria
ENSG00000049769	PPP1R3F	ENSSSCG00000022584	PPP1R3F	Boreoeutheria
ENSG00000219607	PPP1R3G	ENSSSCG00000000997	PPP1R3G	Boreoeutheria
ENSG00000178125	PPP1R42	ENSSSCG00000006204	PPP1R42	Boreoeutheria
ENSG00000115685	PPP1R7	ENSSSCG00000016376	PPP1R7	Boreoeutheria
ENSG00000117751	PPP1R8	ENSSSCG00000021634	PPP1R8	Boreoeutheria
ENSG00000158528	PPP1R9A	ENSSSCG00000015329	PPP1R9A	Boreoeutheria
ENSG00000108819	PPP1R9B	ENSSSCG00000017584	PPP1R9B	Eutheria
ENSG00000113575	PPP2CA	ENSSSCG00000014298	PPP2CA	Eutheria
ENSG00000104695	PPP2CB	ENSSSCG00000015842	PPP2CB	Eutheria
ENSG00000105568	PPP2R1A	ENSSSCG00000024413	PPP2R1A	Boreoeutheria
ENSG00000137713	PPP2R1B	ENSSSCG00000029538	PPP2R1B	Boreoeutheria
ENSG00000221914	PPP2R2A	ENSSSCG00000009657	PPP2R2A	Boreoeutheria
ENSG00000156475	PPP2R2B	ENSSSCG00000028976	PPP2R2B	Eutheria
ENSG00000074211	PPP2R2C	ENSSSCG00000008712	PPP2R2C	Boreoeutheria
ENSG00000073711	PPP2R3A	ENSSSCG00000033185	PPP2R3A	Boreoeutheria
ENSG00000167393	PPP2R3B	ENSSSCG00000032029	PPP2R3B	Boreoeutheria
ENSG00000092020	PPP2R3C	ENSSSCG00000031498	PPP2R3C	Boreoeutheria
ENSG00000066027	PPP2R5A	ENSSSCG00000015599	PPP2R5A	Boreoeutheria
ENSG00000068971	PPP2R5B	ENSSSCG00000013016	PPP2R5B	Boreoeutheria
ENSG00000078304	PPP2R5C	ENSSSCG00000002540	PPP2R5C	Eutheria
ENSG00000112640	PPP2R5D	ENSSSCG00000001654	PPP2R5D	Eutheria
ENSG00000154001	PPP2R5E	ENSSSCG00000026382	PPP2R5E	Boreoeutheria
ENSG00000138814	PPP3CA	ENSSSCG00000009172	PPP3CA	Boreoeutheria
ENSG00000107758	PPP3CB	ENSSSCG00000010301	PPP3CB	Boreoeutheria
ENSG00000120910	PPP3CC	ENSSSCG00000057024	PPP3CC	Boreoeutheria
ENSG00000221823	PPP3R1	ENSSSCG00000036115	PPP3R1	Boreoeutheria
ENSG00000149923	PPP4C	ENSSSCG00000036817	PPP4C	Boreoeutheria
ENSG00000154845	PPP4R1	ENSSSCG00000003679	PPP4R1	Boreoeutheria
ENSG00000163605	PPP4R2	ENSSSCG00000037216	PPP4R2	Boreoeutheria
ENSG00000100796	PPP4R3A	ENSSSCG00000002441	PPP4R3A	Boreoeutheria
ENSG00000275052	PPP4R3B	ENSSSCG00000008398	PPP4R3B	Eutheria
ENSG00000224960	PPP4R3C	ENSSSCG00000012191	PPP4R3C	Boreoeutheria
ENSG00000119698	PPP4R4	ENSSSCG00000002474	PPP4R4	Boreoeutheria
ENSG00000011485	PPP5C	ENSSSCG00000003098	PPP5C	Eutheria
ENSG00000119414	PPP6C	ENSSSCG00000005600	PPP6C	Boreoeutheria
ENSG00000105063	PPP6R1	ENSSSCG00000003301	PPP6R1	Eutheria
ENSG00000100239	PPP6R2	ENSSSCG00000000970	PPP6R2	Boreoeutheria
ENSG00000110075	PPP6R3	ENSSSCG00000012884	PPP6R3	Boreoeutheria
ENSG00000148840	PPRC1	ENSSSCG00000010575	PPRC1	Eutheria
ENSG00000131238	PPT1	ENSSSCG00000036673	PPT1	Boreoeutheria
ENSG00000221988	PPT2	ENSSSCG00000001433	PPT2	Boreoeutheria
ENSG00000196850	PPTC7	ENSSSCG00000009825	PPTC7	Eutheria
ENSG00000113593	PPWD1	ENSSSCG00000016945	PPWD1	Boreoeutheria
ENSG00000108849	PPY	ENSSSCG00000017368	PPY	Boreoeutheria
ENSG00000102103	PQBP1	ENSSSCG00000025264	PQBP1	Boreoeutheria
ENSG00000135617	PRADC1	ENSSSCG00000008304	PRADC1	Boreoeutheria
ENSG00000275342	PRAG1	ENSSSCG00000052785	ENSSSCG00000052785	Boreoeutheria
ENSG00000133246	PRAM1	ENSSSCG00000060035	PRAM1	Boreoeutheria
ENSG00000185686	PRAME	ENSSSCG00000036408	PRAME	Boreoeutheria
ENSG00000165828	PRAP1	ENSSSCG00000010792	ENSSSCG00000010792	Boreoeutheria
ENSG00000198901	PRC1	ENSSSCG00000037307	PRC1	Boreoeutheria
ENSG00000143294	PRCC	ENSSSCG00000006467	PRCC	Boreoeutheria
ENSG00000214140	PRCD	ENSSSCG00000028604	PRCD	Boreoeutheria
ENSG00000137509	PRCP	ENSSSCG00000014899	PRCP	Boreoeutheria
ENSG00000057657	PRDM1	ENSSSCG00000004369	PRDM1	Boreoeutheria
ENSG00000170325	PRDM10	ENSSSCG00000015243	PRDM10	Boreoeutheria
ENSG00000019485	PRDM11	ENSSSCG00000013276	PRDM11	Amniota
ENSG00000130711	PRDM12	ENSSSCG00000005703	PRDM12	Eutheria
ENSG00000112238	PRDM13	ENSSSCG00000004354	PRDM13	Boreoeutheria
ENSG00000147596	PRDM14	ENSSSCG00000006195	PRDM14	Boreoeutheria
ENSG00000141956	PRDM15	ENSSSCG00000012084	PRDM15	Boreoeutheria
ENSG00000142611	PRDM16	ENSSSCG00000021490	PRDM16	Boreoeutheria
ENSG00000116731	PRDM2	ENSSSCG00000020710	PRDM2	Boreoeutheria
ENSG00000110851	PRDM4	ENSSSCG00000000160	PRDM4	Boreoeutheria
ENSG00000138738	PRDM5	ENSSSCG00000009101	PRDM5	Boreoeutheria
ENSG00000061455	PRDM6	ENSSSCG00000014238	PRDM6	Boreoeutheria
ENSG00000126856	PRDM7	ENSSSCG00000026662	PRDM7	Boreoeutheria
ENSG00000152784	PRDM8	ENSSSCG00000036555	PRDM8	Boreoeutheria
ENSG00000117450	PRDX1	ENSSSCG00000003914	PRDX1	Theria
ENSG00000165672	PRDX3	ENSSSCG00000010682	PRDX3	Boreoeutheria
ENSG00000123131	PRDX4	ENSSSCG00000012171	PRDX4	Boreoeutheria
ENSG00000126432	PRDX5	ENSSSCG00000013030	PRDX5	Boreoeutheria
ENSG00000117592	PRDX6	ENSSSCG00000022742	PRDX6	Eutheria
ENSG00000138073	PREB	ENSSSCG00000008553	PREB	Eutheria
ENSG00000169230	PRELID1	ENSSSCG00000031182	PRELID1	Eutheria
ENSG00000186314	PRELID2	ENSSSCG00000014406	PRELID2	Boreoeutheria
ENSG00000141391	PRELID3A	ENSSSCG00000036781	PRELID3A	Boreoeutheria
ENSG00000188783	PRELP	ENSSSCG00000015271	PRELP	Boreoeutheria
ENSG00000085377	PREP	ENSSSCG00000004368	PREP	Boreoeutheria
ENSG00000138078	PREPL	ENSSSCG00000008448	PREPL	Eutheria
ENSG00000124126	PREX1	ENSSSCG00000031118	PREX1	Boreoeutheria
ENSG00000046889	PREX2	ENSSSCG00000006199	PREX2	Eutheria
ENSG00000180644	PRF1	ENSSSCG00000010271	PRF1	Eutheria
ENSG00000186652	PRG2	ENSSSCG00000051375	ENSSSCG00000051375	Boreoeutheria
ENSG00000116690	PRG4	ENSSSCG00000029449	ENSSSCG00000029449	Boreoeutheria
ENSG00000139174	PRICKLE1	ENSSSCG00000034491	PRICKLE1	Eutheria
ENSG00000163637	PRICKLE2	ENSSSCG00000011495	PRICKLE2	Boreoeutheria
ENSG00000012211	PRICKLE3	ENSSSCG00000012293	PRICKLE3	Boreoeutheria
ENSG00000278224	PRICKLE4	ENSSSCG00000050940	PRICKLE4	Boreoeutheria
ENSG00000198056	PRIM1	ENSSSCG00000026055	PRIM1	Boreoeutheria
ENSG00000146143	PRIM2	ENSSSCG00000001493	PRIM2	Eutheria
ENSG00000175785	PRIMA1	ENSSSCG00000002464	PRIMA1	Boreoeutheria
ENSG00000164306	PRIMPOL	ENSSSCG00000015786	PRIMPOL	Boreoeutheria
ENSG00000132356	PRKAA1	ENSSSCG00000024598	PRKAA1	Boreoeutheria
ENSG00000162409	PRKAA2	ENSSSCG00000036145	PRKAA2	Eutheria
ENSG00000111725	PRKAB1	ENSSSCG00000009840	PRKAB1	Eutheria
ENSG00000131791	PRKAB2	ENSSSCG00000006703	PRKAB2	Boreoeutheria
ENSG00000072062	PRKACA	ENSSSCG00000013771	PRKACA	Boreoeutheria
ENSG00000142875	PRKACB	ENSSSCG00000040920	PRKACB	Eutheria
ENSG00000165059	PRKACG	ENSSSCG00000012833	ENSSSCG00000012833	Opisthokonta
ENSG00000181929	PRKAG1	ENSSSCG00000000185	PRKAG1	Eutheria
ENSG00000106617	PRKAG2	ENSSSCG00000016432	PRKAG2	Eutheria
ENSG00000115592	PRKAG3	ENSSSCG00000016200	PRKAG3	Boreoeutheria
ENSG00000108946	PRKAR1A	ENSSSCG00000017259	PRKAR1A	Boreoeutheria
ENSG00000188191	PRKAR1B	ENSSSCG00000007542	PRKAR1B	Eutheria
ENSG00000114302	PRKAR2A	ENSSSCG00000011363	PRKAR2A	Boreoeutheria
ENSG00000005249	PRKAR2B	ENSSSCG00000037706	PRKAR2B	Boreoeutheria
ENSG00000154229	PRKCA	ENSSSCG00000017268	PRKCA	Eutheria
ENSG00000166501	PRKCB	ENSSSCG00000033674	PRKCB	Eutheria
ENSG00000163932	PRKCD	ENSSSCG00000023503	PRKCD	Boreoeutheria
ENSG00000171132	PRKCE	ENSSSCG00000008444	PRKCE	Eutheria
ENSG00000126583	PRKCG	ENSSSCG00000003256	PRKCG	Boreoeutheria
ENSG00000027075	PRKCH	ENSSSCG00000005095	PRKCH	Boreoeutheria
ENSG00000163558	PRKCI	ENSSSCG00000011745	PRKCI	Boreoeutheria
ENSG00000065675	PRKCQ	ENSSSCG00000011131	PRKCQ	Boreoeutheria
ENSG00000130175	PRKCSH	ENSSSCG00000013627	PRKCSH	Boreoeutheria
ENSG00000067606	PRKCZ	ENSSSCG00000030361	PRKCZ	Boreoeutheria
ENSG00000184304	PRKD1	ENSSSCG00000001975	PRKD1	Boreoeutheria
ENSG00000105287	PRKD2	ENSSSCG00000026152	PRKD2	Boreoeutheria
ENSG00000115825	PRKD3	ENSSSCG00000008495	PRKD3	Boreoeutheria
ENSG00000253729	PRKDC	ENSSSCG00000006274	PRKDC	Boreoeutheria
ENSG00000185532	PRKG1	ENSSSCG00000010429	PRKG1	Boreoeutheria
ENSG00000138669	PRKG2	ENSSSCG00000009250	PRKG2	Boreoeutheria
ENSG00000185345	PRKN	ENSSSCG00000004032	PRKN	Boreoeutheria
ENSG00000180228	PRKRA	ENSSSCG00000038254	PRKRA	Eutheria
ENSG00000128563	PRKRIP1	ENSSSCG00000042324	PRKRIP1	Boreoeutheria
ENSG00000183943	PRKX	ENSSSCG00000038963	PRKX	Boreoeutheria
ENSG00000172179	PRL	ENSSSCG00000039721	PRL	Boreoeutheria
ENSG00000071677	PRLH	ENSSSCG00000036981	ENSSSCG00000036981	Eutheria
ENSG00000119973	PRLHR	ENSSSCG00000037789	PRLHR	Boreoeutheria
ENSG00000113494	PRLR	ENSSSCG00000016830	PRLR	Boreoeutheria
ENSG00000122304	PRM2	ENSSSCG00000024307	PRM2	Boreoeutheria
ENSG00000126457	PRMT1	ENSSSCG00000003189	PRMT1	Eutheria
ENSG00000160310	PRMT2	ENSSSCG00000022575	PRMT2	Eutheria
ENSG00000185238	PRMT3	ENSSSCG00000013347	PRMT3	Boreoeutheria
ENSG00000100462	PRMT5	ENSSSCG00000030045	PRMT5	Boreoeutheria
ENSG00000198890	PRMT6	ENSSSCG00000006853	PRMT6	Boreoeutheria
ENSG00000132600	PRMT7	ENSSSCG00000002763	PRMT7	Boreoeutheria
ENSG00000111218	PRMT8	ENSSSCG00000000730	PRMT8	Eutheria
ENSG00000164169	PRMT9	ENSSSCG00000009030	PRMT9	Boreoeutheria
ENSG00000171864	PRND	ENSSSCG00000032923	PRND	Boreoeutheria
ENSG00000171867	PRNP	ENSSSCG00000048919	PRNP	Boreoeutheria
ENSG00000228672	PROB1	ENSSSCG00000014347	PROB1	Boreoeutheria
ENSG00000115718	PROC	ENSSSCG00000023693	PROC	Boreoeutheria
ENSG00000167525	PROCA1	ENSSSCG00000017770	PROCA1	Boreoeutheria
ENSG00000101000	PROCR	ENSSSCG00000026585	PROCR	Eutheria
ENSG00000250799	PRODH2	ENSSSCG00000002913	PRODH2	Boreoeutheria
ENSG00000143125	PROK1	ENSSSCG00000056682	PROK1	Boreoeutheria
ENSG00000163421	PROK2	ENSSSCG00000026200	PROK2	Boreoeutheria
ENSG00000169618	PROKR1	ENSSSCG00000038148	PROKR1	Boreoeutheria
ENSG00000101292	PROKR2	ENSSSCG00000037063	PROKR2	Eutheria
ENSG00000007062	PROM1	ENSSSCG00000008745	PROM1	Boreoeutheria
ENSG00000155066	PROM2	ENSSSCG00000008118	PROM2	Boreoeutheria
ENSG00000175325	PROP1	ENSSSCG00000029569	PROP1	Boreoeutheria
ENSG00000100890	PRORP	ENSSSCG00000001950	PRORP	Boreoeutheria
ENSG00000184500	PROS1	ENSSSCG00000025463	PROS1	Boreoeutheria
ENSG00000120685	PROSER1	ENSSSCG00000040697	PROSER1	Boreoeutheria
ENSG00000148426	PROSER2	ENSSSCG00000022247	PROSER2	Eutheria
ENSG00000167595	PROSER3	ENSSSCG00000060190	PROSER3	Boreoeutheria
ENSG00000117707	PROX1	ENSSSCG00000015584	PROX1	Theria
ENSG00000119608	PROX2	ENSSSCG00000002373	PROX2	Eutheria
ENSG00000165630	PRPF18	ENSSSCG00000026354	PRPF18	Boreoeutheria
ENSG00000110107	PRPF19	ENSSSCG00000013107	PRPF19	Eutheria
ENSG00000117360	PRPF3	ENSSSCG00000030119	PRPF3	Eutheria
ENSG00000105618	PRPF31	ENSSSCG00000003263	PRPF31	Eutheria
ENSG00000134748	PRPF38A	ENSSSCG00000028288	PRPF38A	Eutheria
ENSG00000185246	PRPF39	ENSSSCG00000004997	PRPF39	Eutheria
ENSG00000136875	PRPF4	ENSSSCG00000024648	PRPF4	Boreoeutheria
ENSG00000196504	PRPF40A	ENSSSCG00000015867	PRPF40A	Boreoeutheria
ENSG00000110844	PRPF40B	ENSSSCG00000000204	PRPF40B	Boreoeutheria
ENSG00000112739	PRPF4B	ENSSSCG00000001002	PRPF4B	Boreoeutheria
ENSG00000101161	PRPF6	ENSSSCG00000029119	PRPF6	Boreoeutheria
ENSG00000174231	PRPF8	ENSSSCG00000017817	PRPF8	Boreoeutheria
ENSG00000135406	PRPH	ENSSSCG00000000195	PRPH	Boreoeutheria
ENSG00000112619	PRPH2	ENSSSCG00000031628	PRPH2	Boreoeutheria
ENSG00000147224	PRPS1	ENSSSCG00000012560	PRPS1	Boreoeutheria
ENSG00000101911	PRPS2	ENSSSCG00000057105	PRPS2	Theria
ENSG00000161542	PRPSAP1	ENSSSCG00000017184	PRPSAP1	Eutheria
ENSG00000141127	PRPSAP2	ENSSSCG00000018049	PRPSAP2	Eutheria
ENSG00000068489	PRR11	ENSSSCG00000024145	PRR11	Boreoeutheria
ENSG00000126464	PRR12	ENSSSCG00000032668	ENSSSCG00000032668	Boreoeutheria
ENSG00000205352	PRR13	ENSSSCG00000000273	PRR13	Boreoeutheria
ENSG00000156858	PRR14	ENSSSCG00000007790	PRR14	Boreoeutheria
ENSG00000183530	PRR14L	ENSSSCG00000010033	PRR14L	Boreoeutheria
ENSG00000176532	PRR15	ENSSSCG00000016686	PRR15	Boreoeutheria
ENSG00000167183	PRR15L	ENSSSCG00000054179	PRR15L	Boreoeutheria
ENSG00000184838	PRR16	ENSSSCG00000039760	PRR16	Eutheria
ENSG00000188368	PRR19	ENSSSCG00000003024	PRR19	Boreoeutheria
ENSG00000224383	PRR29	ENSSSCG00000056561	PRR29	Boreoeutheria
ENSG00000204576	PRR3	ENSSSCG00000025892	PRR3	Boreoeutheria
ENSG00000183631	PRR32	ENSSSCG00000012647	PRR32	Boreoeutheria
ENSG00000283787	PRR33	ENSSSCG00000036244	PRR33	Boreoeutheria
ENSG00000161992	PRR35	ENSSSCG00000007989	PRR35	Boreoeutheria
ENSG00000183248	PRR36	ENSSSCG00000013584	ENSSSCG00000013584	Boreoeutheria
ENSG00000186654	PRR5	ENSSSCG00000021748	PRR5	Eutheria
ENSG00000135362	PRR5L	ENSSSCG00000013292	PRR5L	Eutheria
ENSG00000131188	PRR7	ENSSSCG00000040698	PRR7	Boreoeutheria
ENSG00000203783	PRR9	ENSSSCG00000046524	PRR9	Boreoeutheria
ENSG00000164244	PRRC1	ENSSSCG00000014252	PRRC1	Boreoeutheria
ENSG00000204469	PRRC2A	ENSSSCG00000001409	PRRC2A	Boreoeutheria
ENSG00000288701	PRRC2B	ENSSSCG00000005715	PRRC2B	Boreoeutheria
ENSG00000117523	PRRC2C	ENSSSCG00000015480	PRRC2C	Boreoeutheria
ENSG00000130962	PRRG1	ENSSSCG00000027777	PRRG1	Boreoeutheria
ENSG00000126460	PRRG2	ENSSSCG00000003161	PRRG2	Boreoeutheria
ENSG00000130032	PRRG3	ENSSSCG00000026254	PRRG3	Boreoeutheria
ENSG00000135378	PRRG4	ENSSSCG00000013313	PRRG4	Boreoeutheria
ENSG00000204314	PRRT1	ENSSSCG00000024403	PRRT1	Boreoeutheria
ENSG00000283526	PRRT1B	ENSSSCG00000031465	PRRT1B	Boreoeutheria
ENSG00000167371	PRRT2	ENSSSCG00000027970	PRRT2	Eutheria
ENSG00000163704	PRRT3	ENSSSCG00000011561	PRRT3	Boreoeutheria
ENSG00000224940	PRRT4	ENSSSCG00000037087	PRRT4	Boreoeutheria
ENSG00000116132	PRRX1	ENSSSCG00000031503	PRRX1	Boreoeutheria
ENSG00000167157	PRRX2	ENSSSCG00000005680	PRRX2	Boreoeutheria
ENSG00000164099	PRSS12	ENSSSCG00000009114	PRSS12	Boreoeutheria
ENSG00000112812	PRSS16	ENSSSCG00000025410	PRSS16	Boreoeutheria
ENSG00000007038	PRSS21	ENSSSCG00000022744	PRSS21	Boreoeutheria
ENSG00000005001	PRSS22	ENSSSCG00000035594	PRSS22	Boreoeutheria
ENSG00000150687	PRSS23	ENSSSCG00000014921	PRSS23	Boreoeutheria
ENSG00000172382	PRSS27	ENSSSCG00000008062	PRSS27	Boreoeutheria
ENSG00000103355	PRSS33	ENSSSCG00000030518	PRSS33	Boreoeutheria
ENSG00000146250	PRSS35	ENSSSCG00000004452	PRSS35	Boreoeutheria
ENSG00000178226	PRSS36	ENSSSCG00000007760	PRSS36	Boreoeutheria
ENSG00000165076	PRSS37	ENSSSCG00000029612	PRSS37	Boreoeutheria
ENSG00000189099	PRSS48	ENSSSCG00000009017	PRSS48	Boreoeutheria
ENSG00000283706	PRSS50	ENSSSCG00000011327	PRSS50	Boreoeutheria
ENSG00000253649	PRSS51	ENSSSCG00000037519	PRSS51	Boreoeutheria
ENSG00000151006	PRSS53	ENSSSCG00000007765	PRSS53	Boreoeutheria
ENSG00000103023	PRSS54	ENSSSCG00000028587	PRSS54	Boreoeutheria
ENSG00000184647	PRSS55	ENSSSCG00000060564	ENSSSCG00000060564	Boreoeutheria
ENSG00000237412	PRSS56	ENSSSCG00000016286	PRSS56	Boreoeutheria
ENSG00000185198	PRSS57	ENSSSCG00000020780	PRSS57	Boreoeutheria
ENSG00000258223	PRSS58	ENSSSCG00000016485	PRSS58	Boreoeutheria
ENSG00000052344	PRSS8	ENSSSCG00000038600	PRSS8	Boreoeutheria
ENSG00000099256	PRTFDC1	ENSSSCG00000028135	PRTFDC1	Boreoeutheria
ENSG00000166450	PRTG	ENSSSCG00000035798	PRTG	Boreoeutheria
ENSG00000196415	PRTN3	ENSSSCG00000013417	PRTN3	Boreoeutheria
ENSG00000143363	PRUNE1	ENSSSCG00000006641	PRUNE1	Boreoeutheria
ENSG00000105227	PRX	ENSSSCG00000038439	PRX	Eutheria
ENSG00000122378	PRXL2A	ENSSSCG00000010340	PRXL2A	Boreoeutheria
ENSG00000157870	PRXL2B	ENSSSCG00000026554	PRXL2B	Boreoeutheria
ENSG00000158122	PRXL2C	ENSSSCG00000011169	PRXL2C	Eutheria
ENSG00000197746	PSAP	ENSSSCG00000010281	PSAP	Eutheria
ENSG00000178597	PSAPL1	ENSSSCG00000055134	PSAPL1	Boreoeutheria
ENSG00000135069	PSAT1	ENSSSCG00000005287	PSAT1	Boreoeutheria
ENSG00000167653	PSCA	ENSSSCG00000035372	PSCA	Boreoeutheria
ENSG00000059915	PSD	ENSSSCG00000010581	PSD	Eutheria
ENSG00000146005	PSD2	ENSSSCG00000029541	PSD2	Boreoeutheria
ENSG00000156011	PSD3	ENSSSCG00000007034	PSD3	Eutheria
ENSG00000080815	PSEN1	ENSSSCG00000002340	PSEN1	Boreoeutheria
ENSG00000143801	PSEN2	ENSSSCG00000010860	PSEN2	Boreoeutheria
ENSG00000205155	PSENEN	ENSSSCG00000032059	PSENEN	Boreoeutheria
ENSG00000164985	PSIP1	ENSSSCG00000005183	PSIP1	Boreoeutheria
ENSG00000159792	PSKH1	ENSSSCG00000040313	PSKH1	Boreoeutheria
ENSG00000129084	PSMA1	ENSSSCG00000013391	PSMA1	Boreoeutheria
ENSG00000106588	PSMA2	ENSSSCG00000039582	PSMA2	Amniota
ENSG00000100567	PSMA3	ENSSSCG00000005072	PSMA3	Boreoeutheria
ENSG00000041357	PSMA4	ENSSSCG00000036924	PSMA4	Boreoeutheria
ENSG00000143106	PSMA5	ENSSSCG00000006830	PSMA5	Eutheria
ENSG00000100902	PSMA6	ENSSSCG00000054516	PSMA6	Boreoeutheria
ENSG00000101182	PSMA7	ENSSSCG00000033332	PSMA7	Eutheria
ENSG00000154611	PSMA8	ENSSSCG00000003717	PSMA8	Boreoeutheria
ENSG00000008018	PSMB1	ENSSSCG00000027257	PSMB1	Boreoeutheria
ENSG00000205220	PSMB10	ENSSSCG00000031781	PSMB10	Eutheria
ENSG00000222028	PSMB11	ENSSSCG00000002038	PSMB11	Boreoeutheria
ENSG00000126067	PSMB2	ENSSSCG00000035914	PSMB2	Boreoeutheria
ENSG00000277791	PSMB3	ENSSSCG00000037606	PSMB3	Boreoeutheria
ENSG00000159377	PSMB4	ENSSSCG00000034984	PSMB4	Boreoeutheria
ENSG00000100804	PSMB5	ENSSSCG00000002036	ENSSSCG00000002036	Boreoeutheria
ENSG00000142507	PSMB6	ENSSSCG00000017913	ENSSSCG00000017913	Sarcopterygii
ENSG00000136930	PSMB7	ENSSSCG00000005590	PSMB7	Boreoeutheria
ENSG00000204264	PSMB8	ENSSSCG00000026951	PSMB8	Boreoeutheria
ENSG00000240065	PSMB9	ENSSSCG00000001463	PSMB9	Boreoeutheria
ENSG00000100764	PSMC1	ENSSSCG00000002433	PSMC1	Boreoeutheria
ENSG00000161057	PSMC2	ENSSSCG00000015424	PSMC2	Boreoeutheria
ENSG00000165916	PSMC3	ENSSSCG00000013239	PSMC3	Eutheria
ENSG00000131470	PSMC3IP	ENSSSCG00000017396	PSMC3IP	Boreoeutheria
ENSG00000013275	PSMC4	ENSSSCG00000039235	PSMC4	Boreoeutheria
ENSG00000087191	PSMC5	ENSSSCG00000017287	PSMC5	Boreoeutheria
ENSG00000100519	PSMC6	ENSSSCG00000005038	PSMC6	Eutheria
ENSG00000173692	PSMD1	ENSSSCG00000016272	PSMD1	Boreoeutheria
ENSG00000101843	PSMD10	ENSSSCG00000033180	PSMD10	Boreoeutheria
ENSG00000108671	PSMD11	ENSSSCG00000017731	PSMD11	Boreoeutheria
ENSG00000197170	PSMD12	ENSSSCG00000017273	PSMD12	Boreoeutheria
ENSG00000185627	PSMD13	ENSSSCG00000014559	PSMD13	Boreoeutheria
ENSG00000115233	PSMD14	ENSSSCG00000015892	PSMD14	Eutheria
ENSG00000175166	PSMD2	ENSSSCG00000046387	PSMD2	Boreoeutheria
ENSG00000108344	PSMD3	ENSSSCG00000017489	PSMD3	Boreoeutheria
ENSG00000159352	PSMD4	ENSSSCG00000006628	PSMD4	Eutheria
ENSG00000095261	PSMD5	ENSSSCG00000005507	PSMD5	Boreoeutheria
ENSG00000163636	PSMD6	ENSSSCG00000011494	PSMD6	Eutheria
ENSG00000103035	PSMD7	ENSSSCG00000032908	PSMD7	Boreoeutheria
ENSG00000099341	PSMD8	ENSSSCG00000036658	PSMD8	Boreoeutheria
ENSG00000110801	PSMD9	ENSSSCG00000036483	PSMD9	Boreoeutheria
ENSG00000092010	PSME1	ENSSSCG00000002006	PSME1	Eutheria
ENSG00000100911	PSME2	ENSSSCG00000002004	PSME2	Boreoeutheria
ENSG00000131467	PSME3	ENSSSCG00000017385	PSME3	Boreoeutheria
ENSG00000172775	PSME3IP1	ENSSSCG00000034414	PSME3IP1	Eutheria
ENSG00000068878	PSME4	ENSSSCG00000008412	PSME4	Boreoeutheria
ENSG00000125818	PSMF1	ENSSSCG00000038854	PSMF1	Boreoeutheria
ENSG00000183527	PSMG1	ENSSSCG00000062206	PSMG1	Boreoeutheria
ENSG00000157778	PSMG3	ENSSSCG00000007556	PSMG3	Boreoeutheria
ENSG00000204538	PSORS1C2	ENSSSCG00000055497	PSORS1C2	Boreoeutheria
ENSG00000121390	PSPC1	ENSSSCG00000009569	PSPC1	Boreoeutheria
ENSG00000146733	PSPH	ENSSSCG00000007748	PSPH	Boreoeutheria
ENSG00000125650	PSPN	ENSSSCG00000013540	PSPN	Eutheria
ENSG00000134222	PSRC1	ENSSSCG00000036975	PSRC1	Boreoeutheria
ENSG00000179988	PSTK	ENSSSCG00000010721	PSTK	Boreoeutheria
ENSG00000140368	PSTPIP1	ENSSSCG00000001867	PSTPIP1	Boreoeutheria
ENSG00000152229	PSTPIP2	ENSSSCG00000060601	PSTPIP2	Boreoeutheria
ENSG00000169403	PTAFR	ENSSSCG00000031788	PTAFR	Boreoeutheria
ENSG00000188647	PTAR1	ENSSSCG00000005252	PTAR1	Boreoeutheria
ENSG00000011304	PTBP1	ENSSSCG00000013421	PTBP1	Eutheria
ENSG00000117569	PTBP2	ENSSSCG00000006879	PTBP2	Eutheria
ENSG00000119314	PTBP3	ENSSSCG00000005466	PTBP3	Boreoeutheria
ENSG00000106246	PTCD1	ENSSSCG00000007622	PTCD1	Eutheria
ENSG00000049883	PTCD2	ENSSSCG00000016975	PTCD2	Boreoeutheria
ENSG00000132300	PTCD3	ENSSSCG00000008225	PTCD3	Boreoeutheria
ENSG00000185920	PTCH1	ENSSSCG00000027312	PTCH1	Boreoeutheria
ENSG00000117425	PTCH2	ENSSSCG00000031977	PTCH2	Eutheria
ENSG00000165186	PTCHD1	ENSSSCG00000032433	PTCHD1	Eutheria
ENSG00000182077	PTCHD3	ENSSSCG00000022045	PTCHD3	Boreoeutheria
ENSG00000244694	PTCHD4	ENSSSCG00000001729	PTCHD4	Eutheria
ENSG00000171611	PTCRA	ENSSSCG00000001650	PTCRA	Boreoeutheria
ENSG00000156471	PTDSS1	ENSSSCG00000006089	PTDSS1	Boreoeutheria
ENSG00000174915	PTDSS2	ENSSSCG00000037427	PTDSS2	Boreoeutheria
ENSG00000165983	PTER	ENSSSCG00000022953	PTER	Boreoeutheria
ENSG00000168267	PTF1A	ENSSSCG00000030662	PTF1A	Eutheria
ENSG00000168229	PTGDR	ENSSSCG00000057054	PTGDR	Boreoeutheria
ENSG00000183134	PTGDR2	ENSSSCG00000013106	PTGDR2	Boreoeutheria
ENSG00000160951	PTGER1	ENSSSCG00000013782	PTGER1	Boreoeutheria
ENSG00000125384	PTGER2	ENSSSCG00000021862	PTGER2	Boreoeutheria
